anchor,target,rating,score,context
selectively predetermined,class select,0,0.00,G01
selectively predetermined,predetermined outcome,0,0.00,G01
selectively predetermined,select lens,0,0.00,G01
selectively predetermined,selectively social,0,0.00,G01
selectively predetermined,predetermined line,0,0.00,G01
selectively predetermined,change,1c,0.25,D04
selectively predetermined,variation,1c,0.25,D04
selectively predetermined,decrease,1c,0.25,D04
selectively predetermined,predetermined,2b,0.50,D04
selectively predetermined,selectively pre established,3,0.75,D04
selectively predetermined,selective range,2a,0.50,D04
selectively predetermined,selectively pre decided,3,0.75,D04
selectively predetermined,specific predetermined,2b,0.50,D04
selectively predetermined,settle,2a,0.50,D04
selectively predetermined,suitable threshold range,2a,0.50,D04
selectively predetermined,selective predetermine,4,1.00,D04
selectively predetermined,predetermined list,2b,0.50,D04
selectively predetermined,parameter,1b,0.25,D04
selectively predetermined,choosing method,1a,0.25,D04
selectively predetermined,fabric measurment,1b,0.25,D04
selectively predetermined,activated range,1b,0.25,D04
selectively predetermined,width,1c,0.25,D04
selectively predetermined,control options,1b,0.25,D04
selectively predetermined,selective breeding,0,0.00,D04
selectively predetermined,natural selection,0,0.00,D04
selectively predetermined,selective transport,0,0.00,D04
selectively predetermined,predefined criteria,0,0.00,D04
selectively predetermined,predefined function,0,0.00,D04
selectively predetermined,determiners examples,0,0.00,D04
operate by vacuum,operate under vacuum,3,0.75,B60
operate by vacuum,operate by vacuum,4,1.00,B60
operate by vacuum,high vacuum system,2a,0.50,B60
operate by vacuum,work by vacuum,3,0.75,B60
operate by vacuum,operate by air sucking force,2b,0.50,B60
operate by vacuum,utilize by vacuum,3,0.75,B60
operate by vacuum,used in vacuum pressure system,2b,0.50,B60
operate by vacuum,vacuum system,2b,0.50,B60
operate by vacuum,negative pressure generator,2c,0.50,B60
operate by vacuum,vehicle operator advisor,1d,0.25,B60
operate by vacuum,atmospheric pressure,1b,0.25,B60
operate by vacuum,airbag inflators,1d,0.25,B60
operate by vacuum,motor,1c,0.25,B60
operate by vacuum,flatproofing material filled tires,1d,0.25,B60
operate by vacuum,pumping,1c,0.25,B60
operate by vacuum,operated by shunt,0,0.00,B60
operate by vacuum,vacuum deposition,0,0.00,B60
operate by vacuum,operated by mesh network,0,0.00,B60
operate by vacuum,operate business,0,0.00,B60
operate by vacuum,lumen vacuum tube,0,0.00,B60
operate by vacuum,operate computer,0,0.00,B60
ack,data,2b,0.50,G04
ack,acknowledgement,3,0.75,G04
ack,frame,2c,0.50,G04
ack,signal,2b,0.50,G04
ack,flag,2c,0.50,G04
ack,message,2b,0.50,G04
ack,indicative message,2b,0.50,G04
ack,data network,1d,0.25,G04
ack,header,1b,0.25,G04
ack,telecommunication,1d,0.25,G04
ack,indicator,1c,0.25,G04
ack,communication protocol,1d,0.25,G04
ack,data networks,1b,0.25,G04
ack,flag hoist,0,0.00,G04
ack,flad holder pole,0,0.00,G04
ack,red signal,0,0.00,G04
ack,indicative device,0,0.00,G04
ack,message ringtone,0,0.00,G04
ack,indications of cystoscopy,0,0.00,G04
ack,acknowledge,3,0.75,G06
ack,bus acknowledge,2a,0.50,G06
ack,bus acknowledgement,2a,0.50,G06
ack,busy acknowledge,2a,0.50,G06
ack,sms acknowledgement,2a,0.50,G06
ack,tcp acknowledgement,2a,0.50,G06
ack,negative acknowledgement,2a,0.50,G06
ack,positive acknowledgement packet,2a,0.50,G06
ack,positive acknowledgement,2a,0.50,G06
ack,header id,2b,0.50,G06
ack,provided acknowledgement,3,0.75,G06
ack,frame flag,2b,0.50,G06
ack,null data,1b,0.25,G06
ack,network,1c,0.25,G06
ack,liveness message,1b,0.25,G06
ack,data,1b,0.25,G06
ack,server message,1d,0.25,G06
ack,address id,1b,0.25,G06
ack,provide for tuning,0,0.00,G06
ack,flag pole,0,0.00,G06
ack,provide restoring force,0,0.00,G06
ack,window frame,0,0.00,G06
ack,provider networks,0,0.00,G06
ack,busy path,0,0.00,G06
different circumferential positions,same position,1a,0.25,G01
different circumferential positions,predetermined angle,2a,0.50,G01
different circumferential positions,different intervals,2b,0.50,G01
different circumferential positions,positions,2b,0.50,G01
different circumferential positions,angle,1d,0.25,G01
different circumferential positions,predetermined position,2b,0.50,G01
different circumferential positions,different ends,2b,0.50,G01
different circumferential positions,different partially,0,0.00,G01
different circumferential positions,different positions,2b,0.50,G01
different circumferential positions,locations,1d,0.25,G01
different circumferential positions,same angle,1a,0.25,G01
different circumferential positions,partially,0,0.00,G01
different circumferential positions,different locations,2b,0.50,G01
different circumferential positions,various locations,2b,0.50,G01
different circumferential positions,circumferential positions,2b,0.50,G01
different circumferential positions,different circumferential,2b,0.50,G01
different circumferential positions,different stagger angles,2a,0.50,G01
different circumferential positions,geometric locations,2b,0.50,G01
different circumferential positions,circumferential grooves,2a,0.50,G01
different circumferential positions,different positioning,2b,0.50,G01
different circumferential positions,rotation transfer grooves,2a,0.50,G01
different circumferential positions,axial positions,2b,0.50,G01
different circumferential positions,parallel to one another,2a,0.50,G01
different circumferential positions,120 degree intervals,2a,0.50,G01
different circumferential positions,displaced feeds,1a,0.25,G01
different circumferential positions,wind power generator,1c,0.25,G01
different circumferential positions,transversely displaced,1a,0.25,G01
different circumferential positions,non different circumferential positions,1a,0.25,G01
different circumferential positions,axially displaced configuration,1a,0.25,G01
different circumferential positions,centrifugal compressor,1c,0.25,G01
different circumferential positions,different colors,0,0.00,G01
different circumferential positions,position supine,0,0.00,G01
different circumferential positions,different sizes,0,0.00,G01
different circumferential positions,position device,0,0.00,G01
different circumferential positions,circumferential lamellae,0,0.00,G01
different circumferential positions,interval position,0,0.00,G01
different circumferential positions,same intervals,1a,0.25,G02
different circumferential positions,predetermined,1d,0.25,G02
different circumferential positions,respective ends,1d,0.25,G02
different circumferential positions,predetermined positions,2a,0.50,G02
different circumferential positions,same,0,0.00,G02
different circumferential positions,respective sides,1d,0.25,G02
different circumferential positions,opposite distal ends,2a,0.50,G02
different circumferential positions,opposite distal sides,2a,0.50,G02
different circumferential positions,distal ends,2b,0.50,G02
different circumferential positions,equal positions,1a,0.25,G02
different circumferential positions,opposite ends,2a,0.50,G02
different circumferential positions,predetermined intervals,2b,0.50,G02
different circumferential positions,equal intervals,1a,0.25,G02
different circumferential positions,opposite sides,2a,0.50,G02
different circumferential positions,distal sides,2b,0.50,G02
different circumferential positions,circumferential positions,2b,0.50,G02
different circumferential positions,different circumferential,1d,0.25,G02
different circumferential positions,movable member,2a,0.50,G02
different circumferential positions,different horizontal positions,2a,0.50,G02
different circumferential positions,stationary member,2a,0.50,G02
different circumferential positions,different vertical locations,2a,0.50,G02
different circumferential positions,equi angular intervals,2a,0.50,G02
different circumferential positions,axial directions,2b,0.50,G02
different circumferential positions,imaginary cylindrical surface,2b,0.50,G02
different circumferential positions,distinct circumferential positions,3,0.75,G02
different circumferential positions,random positions,1d,0.25,G02
different circumferential positions,flange,1c,0.25,G02
different circumferential positions,planar substrate surface,1c,0.25,G02
different circumferential positions,convex surface,1c,0.25,G02
different circumferential positions,distributed at random positions,1a,0.25,G02
different circumferential positions,same circumferential positions,1a,0.25,G02
different circumferential positions,top positions,0,0.00,G02
different circumferential positions,position exchange,0,0.00,G02
different circumferential positions,different languages,0,0.00,G02
different circumferential positions,position sticky,0,0.00,G02
different circumferential positions,circumferential area,0,0.00,G02
different circumferential positions,position absolute,0,0.00,G02
form tables,light,1d,0.25,B41
form tables,form tables,4,1.00,B41
form tables,form table,4,1.00,B41
form tables,form work surface,3,0.75,B41
form tables,form a larger table,2a,0.50,B41
form tables,form board,3,0.75,B41
form tables,form round table,2a,0.50,B41
form tables,table system,2b,0.50,B41
form tables,elevated tables,2b,0.50,B41
form tables,colour register regulation,1d,0.25,B41
form tables,color gamut,1d,0.25,B41
form tables,membrane image transfer printing process,1d,0.25,B41
form tables,stamping press,1d,0.25,B41
form tables,taggant security system,1d,0.25,B41
form tables,monochrome,1d,0.25,B41
form tables,form the backbone of a nucleic acid,0,0.00,B41
form tables,application form,0,0.00,B41
form tables,table tennis,0,0.00,B41
form tables,registration form,0,0.00,B41
form tables,table of elements,0,0.00,B41
form tables,quilting tables,0,0.00,B41
main pulse laser,output main pulse,2a,0.50,H01
main pulse laser,main processing,1c,0.25,H01
main pulse laser,output pulse laser,2a,0.50,H01
main pulse laser,output pulsed laser,2a,0.50,H01
main pulse laser,output main pulse laser,2a,0.50,H01
main pulse laser,output main pulsed laser,2a,0.50,H01
main pulse laser,eu light,1d,0.25,H01
main pulse laser,main pulse,2b,0.50,H01
main pulse laser,main pulsed laser,4,1.00,H01
main pulse laser,sub pulse,1c,0.25,H01
main pulse laser,laser,2b,0.50,H01
main pulse laser,sub pulsed laser,2a,0.50,H01
main pulse laser,pulse laser,2b,0.50,H01
main pulse laser,pulse,1c,0.25,H01
main pulse laser,eu laser,1c,0.25,H01
main pulse laser,pulse processing,2b,0.50,H01
main pulse laser,main pulsed,2b,0.50,H01
main pulse laser,sub pulse laser,2a,0.50,H01
main pulse laser,main laser,2b,0.50,H01
main pulse laser,pulsed laser,2b,0.50,H01
main pulse laser,output pulse,1c,0.25,H01
main pulse laser,main laser beam,2a,0.50,H01
main pulse laser,pulsed laser beam,2a,0.50,H01
main pulse laser,pulse laser oscillator,2a,0.50,H01
main pulse laser,main pulsed laser light,3,0.75,H01
main pulse laser,ultra short pulse laser,2a,0.50,H01
main pulse laser,narrow beam,2c,0.50,H01
main pulse laser,pulse laser device,3,0.75,H01
main pulse laser,laser device,2b,0.50,H01
main pulse laser,pulsed diode laser,2a,0.50,H01
main pulse laser,photons,1b,0.25,H01
main pulse laser,laser light,1c,0.25,H01
main pulse laser,continuous wave,1d,0.25,H01
main pulse laser,pulsed light,1c,0.25,H01
main pulse laser,light generating,1c,0.25,H01
main pulse laser,radar,1d,0.25,H01
main pulse laser,main gate,0,0.00,H01
main pulse laser,laser treatment,0,0.00,H01
main pulse laser,heart rate,0,0.00,H01
main pulse laser,laser cutting,0,0.00,H01
main pulse laser,light weight,0,0.00,H01
main pulse laser,pulse rate,0,0.00,H01
main pulse laser,combination pulse main laser,3,0.75,H05
main pulse laser,pre pulse,1d,0.25,H05
main pulse laser,pulse beam,1d,0.25,H05
main pulse laser,post pulse laser,1d,0.25,H05
main pulse laser,main pulse beam,3,0.75,H05
main pulse laser,laser,2b,0.50,H05
main pulse laser,main pulse,1b,0.25,H05
main pulse laser,main laser beam,3,0.75,H05
main pulse laser,laser pulse,3,0.75,H05
main pulse laser,post pulsed laser,2a,0.50,H05
main pulse laser,pre pulse laser,2a,0.50,H05
main pulse laser,pulse laser,3,0.75,H05
main pulse laser,main pulsed laser,4,1.00,H05
main pulse laser,post pulse beam,2a,0.50,H05
main pulse laser,post pulsed beam,1c,0.25,H05
main pulse laser,laser beam,1c,0.25,H05
main pulse laser,main laser,2b,0.50,H05
main pulse laser,pulse,2b,0.50,H05
main pulse laser,pulsed laser light,3,0.75,H05
main pulse laser,pulse laser oscillator,2a,0.50,H05
main pulse laser,pulse laser beam,3,0.75,H05
main pulse laser,ultra short pulse laser,2a,0.50,H05
main pulse laser,laser oscillator,2a,0.50,H05
main pulse laser,pulse laser device,3,0.75,H05
main pulse laser,pulsed diode laser,2a,0.50,H05
main pulse laser,anti pulse laser,1a,0.25,H05
main pulse laser,pulsed light,1c,0.25,H05
main pulse laser,pulse width,1a,0.25,H05
main pulse laser,radar,1d,0.25,H05
main pulse laser,laser cut,0,0.00,H05
main pulse laser,laser treatment,0,0.00,H05
main pulse laser,laser welding,0,0.00,H05
main pulse laser,laser cutting,0,0.00,H05
main pulse laser,laser printer,0,0.00,H05
main pulse laser,pulse rate,0,0.00,H05
superior abrasion,abrasion,2b,0.50,D03
superior abrasion,improved abrasion,2b,0.50,D03
superior abrasion,improved wear,2b,0.50,D03
superior abrasion,increased abrasion,2b,0.50,D03
superior abrasion,increased wear,2b,0.50,D03
superior abrasion,good abrasion,2b,0.50,D03
superior abrasion,superior abrasion resistance,2a,0.50,D03
superior abrasion,abrasion article,3,0.75,D03
superior abrasion,enhanced abrasion,2b,0.50,D03
superior abrasion,rubbing fibre,2a,0.50,D03
superior abrasion,super abrasives,2a,0.50,D03
superior abrasion,better abrasion,3,0.75,D03
superior abrasion,abrasion resistant,2b,0.50,D03
superior abrasion,flex abrasion,2a,0.50,D03
superior abrasion,surface abrasion,2a,0.50,D03
superior abrasion,fibre,1b,0.25,D03
superior abrasion,metal coating,1b,0.25,D03
superior abrasion,friction,1b,0.25,D03
superior abrasion,solid material,1c,0.25,D03
superior abrasion,wear,1c,0.25,D03
superior abrasion,metal corrosion,1b,0.25,D03
superior abrasion,abrasion injury,0,0.00,D03
superior abrasion,education on abroad,0,0.00,D03
superior abrasion,abrasion wound,0,0.00,D03
superior abrasion,superimposed image,0,0.00,D03
superior abrasion,superior orbital,0,0.00,D03
superior abrasion,superelastic alloys,0,0.00,D03
ecn,octane number,2a,0.50,G01
ecn,hl number,2a,0.50,G01
ecn,value,2b,0.50,G01
ecn,api,2b,0.50,G01
ecn,octane,2b,0.50,G01
ecn,endohydrolysis of linking elements,2a,0.50,G01
ecn,engine combustion network,3,0.75,G01
ecn,analytic concentration,2a,0.50,G01
ecn,combustion network,2b,0.50,G01
ecn,ignition quality,3,0.75,G01
ecn,diesel spray combustion,2a,0.50,G01
ecn,combustion vessel system,2b,0.50,G01
ecn,cold water proteases,1a,0.25,G01
ecn,engine,1c,0.25,G01
ecn,water soluble vitamin e,1b,0.25,G01
ecn,diesel,1b,0.25,G01
ecn,water mixture,1d,0.25,G01
ecn,liquid,1b,0.25,G01
ecn,ecn global,0,0.00,G01
ecn,engine area,0,0.00,G01
ecn,ecn coin,0,0.00,G01
ecn,engine guard,0,0.00,G01
ecn,ecn value,0,0.00,G01
ecn,networking system,0,0.00,G01
ecn,information transmission,1c,0.25,H04
ecn,information processing,1c,0.25,H04
ecn,message transmission,1c,0.25,H04
ecn,message processing,1c,0.25,H04
ecn,soft,0,0.00,H04
ecn,transmission,1d,0.25,H04
ecn,signaling,1d,0.25,H04
ecn,edge compute nodes,3,0.75,H04
ecn,electronic communication network,3,0.75,H04
ecn,packet drop rate,2a,0.50,H04
ecn,wide area computer network,2a,0.50,H04
ecn,explicit congestion notification,3,0.75,H04
ecn,computer network,2b,0.50,H04
ecn,congestion episode,2b,0.50,H04
ecn,accessible communication network,2a,0.50,H04
ecn,sheet stopping function,1a,0.25,H04
ecn,global data,1d,0.25,H04
ecn,stopping operation,1a,0.25,H04
ecn,multi user computer,1d,0.25,H04
ecn,stopping the print job,1a,0.25,H04
ecn,communication signal,1d,0.25,H04
ecn,ear nose throat,0,0.00,H04
ecn,emergency communication,0,0.00,H04
ecn,european cricket network,0,0.00,H04
ecn,food network,0,0.00,H04
ecn,electronic component news,0,0.00,H04
ecn,widescreen monitor,0,0.00,H04
effective storage,effective,1d,0.25,G01
effective storage,interior,0,0.00,G01
effective storage,internal sectional,0,0.00,G01
effective storage,storage,2b,0.50,G01
effective storage,effective containment,3,0.75,G01
effective storage,internal storage,2a,0.50,G01
effective storage,internal cross,0,0.00,G01
effective storage,internal cross sectional,1d,0.25,G01
effective storage,overall effective storage,3,0.75,G01
effective storage,stored,2b,0.50,G01
effective storage,internal,0,0.00,G01
effective storage,effective volume storage,2a,0.50,G01
effective storage,average storage,2b,0.50,G01
effective storage,storage resource management,2b,0.50,G01
effective storage,efficient data storage,2a,0.50,G01
effective storage,effective storage strategies,3,0.75,G01
effective storage,high reliability memory,2a,0.50,G01
effective storage,effective capacity,3,0.75,G01
effective storage,cost effective storage,2a,0.50,G01
effective storage,effective storage capacity,3,0.75,G01
effective storage,storage capability,2b,0.50,G01
effective storage,energy wastage,1a,0.25,G01
effective storage,non effective storage device,1a,0.25,G01
effective storage,wastage of water,1a,0.25,G01
effective storage,hard disk,1c,0.25,G01
effective storage,wastage of compressed air,1d,0.25,G01
effective storage,semiconductor,1c,0.25,G01
effective storage,effective communication,0,0.00,G01
effective storage,effective ball,0,0.00,G01
effective storage,effective practices,0,0.00,G01
effective storage,effective rotation,0,0.00,G01
effective storage,effective medicine,0,0.00,G01
effective storage,device internal,0,0.00,G01
effective storage,average storage,2b,0.50,B01
effective storage,average volume,2b,0.50,B01
effective storage,value,1c,0.25,B01
effective storage,loading ratio,1c,0.25,B01
effective storage,internal,0,0.00,B01
effective storage,interior,0,0.00,B01
effective storage,internal storage,2b,0.50,B01
effective storage,internal volume,1c,0.25,B01
effective storage,efficient memory,3,0.75,B01
effective storage,storage life,2b,0.50,B01
effective storage,reliable data storage,2b,0.50,B01
effective storage,storage surface,2b,0.50,B01
effective storage,high storage efficiency,2b,0.50,B01
effective storage,effective storage area,2b,0.50,B01
effective storage,efficient data storage,2b,0.50,B01
effective storage,effective storage amount,2b,0.50,B01
effective storage,fast data access,1b,0.25,B01
effective storage,measurement,1c,0.25,B01
effective storage,dense storage,1b,0.25,B01
effective storage,proportions,1c,0.25,B01
effective storage,reliable storage,1b,0.25,B01
effective storage,capacity,1c,0.25,B01
effective storage,storage shed,0,0.00,B01
effective storage,effective luminance patterns,0,0.00,B01
effective storage,fast food,0,0.00,B01
effective storage,effective wireless bandwidth,0,0.00,B01
effective storage,high altitude,0,0.00,B01
effective storage,effective network layer,0,0.00,B01
energy storage spring,storage spring,3,0.75,B41
energy storage spring,pawl,1b,0.25,D03
energy storage spring,elastic,2b,0.50,D03
energy storage spring,spring,2b,0.50,D03
energy storage spring,elastic element,2b,0.50,D03
energy storage spring,elastic means,2b,0.50,D03
energy storage spring,flexible element,2b,0.50,D03
energy storage spring,energy storing spring,4,1.00,D03
energy storage spring,escape motor,1c,0.25,G04
energy storage spring,escapement mechanism,2a,0.50,G04
energy storage spring,date,0,0.00,G04
energy storage spring,bracelet,1d,0.25,G04
energy storage spring,escape mechanism,2a,0.50,G04
energy storage spring,energy storing spring,4,1.00,G04
energy storage spring,spring energy,2a,0.50,G04
energy storage spring,storage spring,2b,0.50,G04
energy storage spring,rotary position spring,2b,0.50,G04
energy storage spring,energy storage mechanism,2b,0.50,G04
energy storage spring,elastic energy storage,2a,0.50,G04
energy storage spring,clockwork spring,3,0.75,G04
energy storage spring,tension,1b,0.25,G04
energy storage spring,spring drive,1d,0.25,G04
energy storage spring,mechanical device,1c,0.25,G04
energy storage spring,spring release energy,1d,0.25,G04
energy storage spring,energy discharge spring,1a,0.25,G04
energy storage spring,energy cell,0,0.00,G04
energy storage spring,storage container,0,0.00,G04
energy storage spring,storage box,0,0.00,G04
energy storage spring,power bank storage,0,0.00,G04
energy storage spring,spring season,0,0.00,G04
energy storage spring,device maker,0,0.00,G04
energy storage spring,spring,2b,0.50,H01
energy storage spring,resilient spring,2b,0.50,H01
energy storage spring,driving mechanism,1c,0.25,H01
energy storage spring,driving system,1c,0.25,H01
energy storage spring,cage drive mechanism,1c,0.25,H01
energy storage spring,opening means,1d,0.25,H01
energy storage spring,elastic spring,2b,0.50,H01
energy storage spring,drive mechanism,1c,0.25,H01
energy storage spring,drive system,1c,0.25,H01
energy storage spring,opening spring,1d,0.25,H01
energy storage spring,closing spring,1d,0.25,H01
energy storage spring,detent spring,2b,0.50,H01
energy storage spring,spring energy,2a,0.50,H01
energy storage spring,storage spring,2b,0.50,H01
energy storage spring,spring,2b,0.50,H02
energy storage spring,additional spring,2a,0.50,H02
energy storage spring,electromagnet,1b,0.25,H02
energy storage spring,impulse spring,2a,0.50,H02
energy storage spring,impulse,1b,0.25,H02
energy storage spring,additional,0,0.00,H02
energy storage spring,electromagnetic spring,2a,0.50,H02
energy storage spring,actuating device provided,1c,0.25,H02
energy storage spring,locking device provided,1c,0.25,H02
energy storage spring,spiral power spring,2a,0.50,H02
energy storage spring,storage spring,2b,0.50,H02
energy storage spring,rotary position spring,2a,0.50,H02
energy storage spring,energy storage mechanism,2b,0.50,H02
energy storage spring,rotating spring,2b,0.50,H02
energy storage spring,elastic energy storage,3,0.75,H02
energy storage spring,electricity,1d,0.25,H02
energy storage spring,memory spring,1d,0.25,H02
energy storage spring,storage capacity,1b,0.25,H02
energy storage spring,release energy,1d,0.25,H02
energy storage spring,discharge circuit,1d,0.25,H02
energy storage spring,spring tension,1d,0.25,H02
energy storage spring,storage shed,0,0.00,H02
energy storage spring,vehicle spring,0,0.00,H02
energy storage spring,storage box,0,0.00,H02
energy storage spring,leaf spring,0,0.00,H02
energy storage spring,spring season,0,0.00,H02
energy storage spring,cold storage,0,0.00,H02
saturated felt,paper,1c,0.25,D06
saturated felt,wet felt,2a,0.50,D06
saturated felt,dry felt,2a,0.50,D06
saturated felt,felt,2b,0.50,D06
saturated felt,felts,2b,0.50,D06
saturated felt,saturate felt,4,1.00,D06
saturated felt,asphalt saturated felt,2a,0.50,D06
saturated felt,saturated fabric,3,0.75,D06
saturated felt,felt composite,2b,0.50,D06
saturated felt,bituminous saturated felt,2a,0.50,D06
saturated felt,felt cloth,2b,0.50,D06
saturated felt,asphalt,2a,0.50,D06
saturated felt,felt substrate,2b,0.50,D06
saturated felt,fabric,1c,0.25,D06
saturated felt,cloth,1c,0.25,D06
saturated felt,treatment,1c,0.25,D06
saturated felt,underlayment product,1c,0.25,D06
saturated felt,bitumen,1c,0.25,D06
saturated felt,laminate,1c,0.25,D06
saturated felt,felt pen,0,0.00,D06
saturated felt,saturated fat,0,0.00,D06
saturated felt,felt roof,0,0.00,D06
saturated felt,saturated market,0,0.00,D06
saturated felt,saturated soil,0,0.00,D06
saturated felt,supersaturated solution,0,0.00,D06
saturated felt,roller,1b,0.25,F16
saturated felt,follower,1d,0.25,F16
saturated felt,spring,1b,0.25,F16
saturated felt,saturated organic felts,2a,0.50,F16
saturated felt,roofing membranes,2b,0.50,F16
saturated felt,saturated felt paper,2a,0.50,F16
saturated felt,roofing felt,2c,0.50,F16
saturated felt,asphalt saturated felt,2a,0.50,F16
saturated felt,mechanical system,2b,0.50,F16
saturated felt,saturated felt underlayment,2a,0.50,F16
saturated felt,mixer,2b,0.50,F16
saturated felt,asphalt shingles,1b,0.25,F16
saturated felt,material recycling system,1b,0.25,F16
saturated felt,waterproofing compound,1b,0.25,F16
saturated felt,plastic housing,1c,0.25,F16
saturated felt,ice damming,1d,0.25,F16
saturated felt,unsaturated felt,1a,0.25,F16
saturated felt,saturated fat,0,0.00,F16
saturated felt,roller coaster,0,0.00,F16
saturated felt,saturated fatty acid,0,0.00,F16
saturated felt,roller drum,0,0.00,F16
saturated felt,saturated solution,0,0.00,F16
saturated felt,roller skates,0,0.00,F16
sprayed,sprayed coating,2a,0.50,B21
sprayed,sprayed coating,2b,0.50,A62
sprayed,directly sprayed,2a,0.50,B41
sprayed,vapor directly,1b,0.25,B41
sprayed,vapor sprayed,2a,0.50,B41
sprayed,ejected,2b,0.50,B41
sprayed,sprayed straight,2a,0.50,B41
sprayed,coated,2b,0.50,B41
sprayed,directly,1d,0.25,B41
sprayed,sprayed film,2a,0.50,B41
sprayed,sprayed,4,1.00,B41
sprayed,spraying,4,1.00,B41
sprayed,diffused,3,0.75,B41
sprayed,sprinkle,3,0.75,B41
sprayed,dispersed,3,0.75,B41
sprayed,atomize,3,0.75,B41
sprayed,spray system,2a,0.50,B41
sprayed,spray nozzle,2a,0.50,B41
sprayed,embossing apparatus,1d,0.25,B41
sprayed,injection unit,1c,0.25,B41
sprayed,identification marking,1d,0.25,B41
sprayed,transfer coating,1d,0.25,B41
sprayed,laser engraving,1d,0.25,B41
sprayed,condensation,1d,0.25,B41
sprayed,sprayed concrete,0,0.00,B41
sprayed,body spray,0,0.00,B41
sprayed,spray program,0,0.00,B41
sprayed,jet nozzle diffuser,0,0.00,B41
sprayed,blood spray,0,0.00,B41
sprayed,sprinkler irrigation,0,0.00,B41
sprayed,thermally sprayed,2a,0.50,C21
sprayed,luster ing,0,0.00,C09
sprayed,cleansing,1b,0.25,C09
sprayed,thermal sprayed coating,1c,0.25,C12
sprayed,thermal sprayed coating,2a,0.50,E04
sprayed,spray nozzle,2a,0.50,E04
sprayed,atomizing sprayer,2a,0.50,E04
sprayed,suitable spraying device,2a,0.50,E04
sprayed,spraying liquid droplets,2a,0.50,E04
sprayed,pressurized spray gun,2a,0.50,E04
sprayed,paint spreader,2b,0.50,E04
sprayed,pneumatic spray nozzle,2a,0.50,E04
sprayed,water spray,2a,0.50,E04
sprayed,under pressure,1b,0.25,E04
sprayed,construction materials,1b,0.25,E04
sprayed,arc material,1b,0.25,E04
sprayed,inlet and outlet,1b,0.25,E04
sprayed,two component process,1b,0.25,E04
sprayed,collector,1a,0.25,E04
sprayed,sparkly fabric,0,0.00,E04
sprayed,heat shrink material,0,0.00,E04
sprayed,nozzle velocity,0,0.00,E04
sprayed,cloth material,0,0.00,E04
sprayed,nozzle boot,0,0.00,E04
sprayed,thermal camera,0,0.00,E04
sprayed,sprayed film,2a,0.50,F16
sprayed,thermally sprayed,2a,0.50,F23
metallic binder,composition,1d,0.25,H01
metallic binder,size,0,0.00,H01
metallic binder,solvent,1c,0.25,H01
metallic binder,binder,2b,0.50,H01
metallic binder,polymeric material,1d,0.25,H01
metallic binder,polymeric binder,2a,0.50,H01
metallic binder,binder material,2b,0.50,H01
metallic binder,binding process,2b,0.50,H01
metallic binder,metallic binder material,3,0.75,H01
metallic binder,bonding metal powder,2a,0.50,H01
metallic binder,metal synthetic resin binder,2a,0.50,H01
metallic binder,binder metals,3,0.75,H01
metallic binder,binder composition,2b,0.50,H01
metallic binder,flake orientation,2a,0.50,H01
metallic binder,metal oxide binder,2a,0.50,H01
metallic binder,leaf rings,1b,0.25,H01
metallic binder,metal strip,1b,0.25,H01
metallic binder,coating,1d,0.25,H01
metallic binder,metal alloys,1b,0.25,H01
metallic binder,powdered tungsten,1d,0.25,H01
metallic binder,powdered metal,1b,0.25,H01
metallic binder,metallic paper,0,0.00,H01
metallic binder,binder clip,0,0.00,H01
metallic binder,metallic tape,0,0.00,H01
metallic binder,binder folder,0,0.00,H01
metallic binder,binder file,0,0.00,H01
metallic binder,binder ring,0,0.00,H01
metallic binder,metal,1c,0.25,C09
metallic binder,indiam binder,2a,0.50,C09
metallic binder,metal binding agent,3,0.75,C09
metallic binder,metallic binding agent,3,0.75,C09
metallic binder,adhesion binding agent,2b,0.50,C09
metallic binder,iron binder,2a,0.50,C09
metallic binder,cohesion binding agent,2b,0.50,C09
metallic binder,alloy binder,2a,0.50,C09
metallic binder,additive,1c,0.25,C09
metallic binder,thickening agent,1c,0.25,C09
metallic binder,adhesives,1c,0.25,C09
metallic binder,mixing agent,1c,0.25,C09
metallic binder,metal printing,1d,0.25,C09
metallic binder,iron tablets,0,0.00,C09
metallic binder,metal detector,0,0.00,C09
metallic binder,iron rod,0,0.00,C09
metallic binder,bomb detector,0,0.00,C09
metallic binder,iron electrode,0,0.00,C09
metallic binder,bind to faith,0,0.00,C09
form as body,form as plate,2a,0.50,G02
form as body,form as single part,2a,0.50,G02
form as body,form as disk,2a,0.50,G02
form as body,banded metallic plate,2a,0.50,G02
form as body,body form,2c,0.50,G02
form as body,form as body shaping,3,0.75,G02
form as body,formation of object,2b,0.50,G02
form as body,melts form as body,3,0.75,G02
form as body,body types,2b,0.50,G02
form as body,sealing form,2a,0.50,G02
form as body,outer housing formation,2a,0.50,G02
form as body,form less column,1a,0.25,G02
form as body,destroy body,1a,0.25,G02
form as body,formless material,1a,0.25,G02
form as body,object,1c,0.25,G02
form as body,formless composite beam,1a,0.25,G02
form as body,inner and outer surfaces,1b,0.25,G02
form as body,application form,0,0.00,G02
form as body,body effect,0,0.00,G02
form as body,form notice,0,0.00,G02
form as body,body shop,0,0.00,G02
form as body,body parts,0,0.00,G02
form as body,form filling,0,0.00,G02
form as body,form as single part,2a,0.50,H04
form as body,form as barrier,2a,0.50,H04
form as body,form as plate,2a,0.50,F16
